X
{0 0}
{3.796456937448638e-08 9.245542235671607e-08}
{1.1389370812345916e-07 2.773662670701482e-07}
{2.277874162469183e-07 5.547325341402964e-07}
{3.796456937448638e-07 9.245542235671606e-07}
{5.694685406172957e-07 1.386831335350741e-06}
{7.97255956864214e-07 1.941563869491037e-06}
{1.0630079424856189e-06 2.5887518259880497e-06}
{1.36672449748151e-06 3.328395204841778e-06}
{1.7084056218518875e-06 4.160494006052223e-06}
{2.0880513155967513e-06 5.0850482296193835e-06}
{2.5056615787161017e-06 6.10205787554326e-06}
{2.9612364112099386e-06 7.211522943823853e-06}
{3.4547758130782614e-06 8.413443434461162e-06}
{3.986279784321071e-06 9.707819347455186e-06}
{4.555748324938367e-06 1.1094650682805926e-05}
{5.163181434930149e-06 1.2573937440513382e-05}
{5.8085791142964175e-06 1.4145679620577555e-05}
{6.491941363037173e-06 1.5809877222998445e-05}
{7.213268181152414e-06 1.756653024777605e-05}
{7.972559568642142e-06 1.941563869491037e-05}
{8.769815525506357e-06 2.135720256440141e-05}
{9.605036051745057e-06 2.3391221856249162e-05}
{1.0478221147358244e-05 2.551769657045363e-05}
{1.1389370812345917e-05 2.7736626707014816e-05}
{1.2338485046708078e-05 3.0048012265932716e-05}
{1.3325563850444724e-05 3.2451853247207336e-05}
{1.4350607223555856e-05 3.494814965083867e-05}
{1.5413615166041475e-05 3.753690147682672e-05}
{1.651458767790158e-05 4.0218108725171485e-05}
{1.765352475913617e-05 4.299177139587297e-05}
{1.883042640974525e-05 4.5857889488931165e-05}
{2.0045292629728814e-05 4.881646300434608e-05}
{2.1298123419086866e-05 5.186749194211771e-05}
{2.25889187778194e-05 5.5010976302246055e-05}
{2.3917678705926423e-05 5.8246916084731115e-05}
{2.528440320340793e-05 6.157531128957289e-05}
{2.6689092270263927e-05 6.499616191677139e-05}
{2.813174590649441e-05 6.85094679663266e-05}
{2.961236411209938e-05 7.211522943823852e-05}
{3.113094688707883e-05 7.581344633250715e-05}
{3.268749423143277e-05 7.960411864913252e-05}
{3.42820061451612e-05 8.348724638811459e-05}
{3.591448262826411e-05 8.746282954945338e-05}
{3.758492368074151e-05 9.153086813314888e-05}
{3.92933293025934e-05 9.56913621392011e-05}
{4.103969949381977e-05 9.994431156761004e-05}
{4.282403425442063e-05 0.00010428971641837569}
{4.464633358439598e-05 0.00010872757669149807}
{4.6506597483745806e-05 0.00011325789238697716}
{4.840482595247012e-05 0.00011788066350481296}
{5.034101899056892e-05 0.00012259589004500547}
{5.231517659804221e-05 0.0001274035720075547}
{5.4327298774889984e-05 0.00013230370939246066}
{5.6377385521112246e-05 0.00013729630219972333}
{5.8465436836708994e-05 0.0001423813504293427}
{6.059145272168023e-05 0.0001475588540813188}
{6.275543317602595e-05 0.00015282881315565163}
{6.495737819974616e-05 0.00015819122765234117}
{6.719728779284086e-05 0.00016364609757138742}
{6.947516195531004e-05 0.0001691934229127904}
{7.179100068715371e-05 0.00017483320367655007}
{7.414480398837186e-05 0.00018056543986266646}
{7.65365718589645e-05 0.00018639013147113957}
{7.896630429893164e-05 0.0001923072785019694}
{8.143400130827325e-05 0.00019831688095515597}
{8.393966288698936e-05 0.00020441893883069924}
{8.648328903507995e-05 0.00021061345212859922}
{8.906487975254502e-05 0.00021690042084885591}
{9.168443503938459e-05 0.00022327984499146932}
{9.434195489559864e-05 0.00022975172455643944}
{9.703743932118718e-05 0.0002363160595437663}
{9.97708883161502e-05 0.00024297284995344987}
{0.00010254230188048771 0.00024972209578549013}
{0.00010535168001419971 0.0002565637970398871}
{0.0001081990227172862 0.00026349795371664083}
{0.00011108432998974717 0.00027052456581575125}
{0.00011400760183158262 0.0002776436333372184}
{0.00011696883824279257 0.00028485515628104223}
{0.00011996803922337699 0.0002921591346472228}
{0.0001230052047733359 0.00029955556843576007}
{0.0001260803348926693 0.0003070444576466541}
{0.0001291934295813772 0.00031462580227990485}
{0.00013234448883945956 0.0003222996023355123}
{0.00013553351266691642 0.0003300658578134765}
{0.00013876050106374776 0.0003379245687137974}
{0.0001420254540299536 0.000345875735036475}
{0.00014532837156553392 0.0003539193567815093}
{0.00014866925367048873 0.0003620554339489003}
{0.00015204810034481802 0.00037028396653864806}
{0.0001554649115885218 0.0003786049545507525}
{0.00015891968740160007 0.0003870183979852137}
{0.00016241242778405283 0.00039552429684203155}
